PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
322.919,-50.932,-87.328,-88.780,-85.980,-88.961,-87.980,-89.902,-89.072,-89.444,-89.210,-89.048,-87.886,-92.019,-91.032,-97.608,-91.123,-88.361,-87.159,-89.081,-90.911,-87.172,-87.864,-87.951,-90.255,-91.344,-86.503,-88.978,-82.600,-88.012,-86.529,-94.713,-88.061,-91.657,-92.030,-86.590,-90.429,-92.764,-90.770,-87.129,-89.399,-85.409,-90.098,-90.895,-85.366,-92.487,-86.045,-91.962,-94.261,-86.862,-86.781,-87.467,-91.935,-87.734,-89.038,-87.865,-90.128,-89.764,-83.744,-90.271,-91.384,-90.877,-89.155,-90.048,-90.268,-93.250,-86.552,-86.154,-87.718,-93.562,-93.226,-90.007,-86.770,-89.731,-87.754,-90.380,-89.689,-91.434,-93.181,-88.032,-87.907,-87.656,-87.280,-90.738,-88.641,-86.259,-86.039,-89.806,-89.418,-88.046,-86.171,-92.164,-90.694,-87.732,-84.944,-86.102,-86.089,-90.702,-90.049,-87.378,-85.531,-88.355,-88.090
332.257,-50.932,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
248.209,-49.484,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
257.547,-49.484,-88.986,-89.830,-90.965,-87.968,-88.462,-96.313,-92.116,-92.074,-90.846,-88.334,-88.296,-97.709,-90.573,-84.608,-86.435,-91.009,-86.895,-86.913,-87.248,-86.754,-90.872,-91.258,-91.224,-91.106,-89.591,-88.608,-88.527,-91.179,-87.787,-91.664,-87.224,-87.162,-92.582,-93.848,-91.147,-88.548,-88.944,-89.460,-91.699,-88.745,-87.029,-92.195,-88.803,-96.402,-86.599,-87.150,-88.565,-89.620,-91.780,-89.755,-91.620,-93.464,-88.070,-83.987,-89.640,-89.542,-93.092,-87.250,-92.452,-86.631,-90.118,-90.068,-87.789,-88.953,-92.391,-92.474,-91.729,-92.597,-91.089,-89.718,-91.648,-91.895,-92.653,-90.375,-90.351,-89.256,-86.200,-87.374,-88.857,-91.235,-90.408,-90.094,-85.324,-92.610,-89.443,-90.092,-87.296,-84.287,-90.523,-90.345,-89.982,-88.203,-88.431,-89.947,-85.585,-84.977,-89.264,-89.227,-89.726,-86.514,-85.428
266.886,-49.484,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
276.225,-49.484,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
285.564,-49.484,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
294.902,-49.484,-86.699,-84.925,-85.609,-84.625,-94.143,-89.176,-92.443,-89.498,-89.339,-90.087,-92.117,-90.963,-86.995,-86.618,-87.260,-86.512,-85.903,-86.422,-87.625,-89.803,-86.815,-88.052,-91.455,-85.320,-90.782,-88.903,-91.060,-86.046,-87.362,-87.119,-86.970,-87.480,-89.782,-86.182,-86.353,-91.993,-84.546,-85.311,-89.342,-85.938,-86.343,-89.186,-82.793,-82.017,-84.059,-89.119,-89.785,-88.305,-87.898,-89.676,-89.086,-91.473,-90.451,-90.149,-91.242,-90.589,-88.498,-88.670,-86.935,-82.584,-91.995,-96.230,-87.387,-88.807,-88.038,-84.822,-89.494,-87.400,-90.770,-86.559,-88.542,-86.934,-89.445,-89.979,-91.104,-92.854,-89.852,-89.157,-89.339,-88.602,-92.851,-90.839,-91.223,-89.377,-92.132,-87.737,-90.228,-86.495,-83.340,-86.870,-84.226,-83.297,-84.319,-86.652,-89.041,-84.279,-84.274,-93.337,-90.753,-89.283,-90.578
304.241,-49.484,-83.875,-94.203,-92.119,-93.113,-88.778,-86.024,-88.652,-90.130,-85.745,-85.805,-87.443,-87.514,-87.502,-87.814,-89.216,-89.068,-91.450,-89.077,-82.884,-87.479,-88.924,-93.751,-86.035,-85.388,-83.155,-80.568,-88.903,-88.834,-96.265,-92.489,-91.767,-91.064,-93.117,-91.069,-86.114,-86.640,-89.150,-91.476,-89.957,-86.961,-90.681,-87.571,-87.129,-85.828,-85.826,-88.430,-87.855,-86.171,-86.270,-94.833,-93.926,-93.312,-84.376,-84.396,-86.053,-87.021,-84.271,-84.649,-85.421,-90.579,-90.058,-89.219,-89.208,-82.835,-87.371,-89.954,-92.492,-91.459,-89.309,-87.595,-86.117,-88.269,-93.858,-86.471,-86.797,-87.133,-85.893,-86.937,-86.925,-89.833,-88.647,-92.796,-94.690,-92.131,-89.447,-87.801,-87.278,-92.632,-96.597,-84.741,-90.592,-90.137,-89.865,-87.421,-88.477,-87.700,-86.063,-87.585,-90.289,-89.108,-93.444
313.580,-49.484,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
322.919,-49.484,-85.821,-93.483,-85.662,-85.572,-87.777,-92.345,-89.371,-87.240,-87.894,-88.815,-87.945,-89.131,-96.635,-94.032,-94.383,-99.275,-89.648,-96.612,-86.155,-90.237,-89.502,-86.037,-89.310,-89.297,-86.989,-87.863,-90.221,-88.167,-90.063,-83.713,-87.051,-88.997,-91.126,-96.465,-88.928,-89.395,-91.038,-90.002,-94.626,-90.728,-91.680,-90.263,-91.505,-90.631,-88.332,-88.828,-87.410,-87.785,-88.946,-84.662,-92.825,-89.040,-87.847,-91.441,-91.698,-87.315,-89.047,-87.120,-87.140,-89.654,-87.673,-85.512,-85.637,-85.725,-93.533,-92.298,-89.946,-87.615,-85.358,-88.303,-94.334,-86.346,-87.408,-89.791,-89.934,-89.218,-87.999,-89.187,-93.882,-95.016,-93.095,-91.263,-86.957,-86.041,-86.162,-83.903,-88.045,-89.430,-90.021,-90.340,-86.807,-85.607,-86.020,-89.549,-85.612,-90.078,-92.068,-94.916,-92.955,-94.845,-90.440
332.257,-49.484,-87.411,-89.023,-90.337,-89.599,-92.371,-91.515,-90.553,-86.558,-86.895,-85.886,-85.881,-90.255,-90.560,-90.933,-85.911,-85.201,-87.526,-88.833,-90.477,-91.134,-89.127,-91.867,-84.887,-87.483,-87.417,-87.594,-87.815,-86.580,-90.066,-92.841,-87.191,-86.911,-95.212,-89.494,-86.991,-88.941,-87.979,-87.928,-90.975,-90.724,-85.038,-89.342,-87.067,-86.814,-89.323,-86.912,-87.719,-84.441,-86.370,-91.098,-86.126,-87.656,-83.948,-94.257,-95.958,-90.607,-88.607,-89.219,-89.782,-93.683,-88.133,-86.424,-96.850,-100.638,-95.558,-88.432,-86.414,-91.702,-88.214,-87.920,-88.355,-89.570,-93.027,-86.438,-86.468,-91.899,-90.062,-94.334,-87.658,-86.552,-87.232,-86.180,-87.056,-88.389,-88.438,-91.230,-90.897,-91.030,-91.699,-87.104,-87.102,-88.209,-88.210,-93.619,-87.102,-88.795,-87.291,-84.919,-85.485,-89.088,-91.872
248.209,-48.037,-87.464,-86.118,-89.745,-89.068,-84.672,-83.663,-89.960,-88.113,-85.775,-85.674,-83.488,-88.985,-91.728,-90.434,-87.375,-86.034,-87.627,-85.164,-87.259,-85.899,-88.534,-88.738,-88.001,-89.199,-91.220,-86.455,-91.795,-87.825,-88.595,-87.191,-94.769,-99.644,-91.210,-88.734,-87.198,-86.549,-94.085,-95.664,-96.071,-88.601,-88.978,-90.512,-87.788,-89.195,-89.430,-92.093,-88.746,-89.035,-90.526,-90.708,-90.925,-84.173,-84.120,-91.489,-93.480,-89.439,-86.613,-92.500,-84.983,-84.553,-89.423,-83.489,-90.330,-94.735,-86.951,-89.609,-86.807,-92.193,-92.052,-91.343,-85.679,-88.828,-90.965,-86.369,-91.000,-90.520,-83.244,-81.196,-86.733,-86.790,-88.192,-89.724,-87.169,-88.151,-87.686,-86.248,-88.816,-88.213,-91.899,-91.636,-88.524,-87.951,-89.062,-89.067,-85.352,-84.965,-89.475,-86.068,-86.192,-91.265,-86.705
257.547,-48.037,-86.881,-85.980,-88.798,-91.088,-89.919,-91.158,-85.007,-84.277,-90.365,-86.575,-84.494,-89.394,-88.844,-90.419,-86.232,-89.065,-89.763,-94.213,-89.143,-86.853,-94.188,-92.013,-85.213,-84.946,-88.547,-93.194,-86.459,-83.598,-86.435,-86.087,-83.688,-83.506,-98.763,-91.920,-90.929,-88.523,-90.654,-87.778,-86.925,-82.135,-82.152,-86.220,-86.386,-85.683,-85.314,-90.516,-85.950,-90.364,-94.558,-89.122,-89.010,-93.665,-88.935,-88.941,-91.486,-94.234,-93.067,-85.050,-91.632,-91.845,-87.907,-82.617,-83.493,-92.665,-89.919,-87.772,-87.932,-87.768,-93.851,-87.471,-85.278,-91.359,-90.349,-95.337,-90.754,-93.996,-89.665,-87.918,-87.556,-91.414,-89.798,-86.551,-88.133,-85.793,-88.705,-90.505,-87.940,-85.513,-85.499,-88.745,-86.812,-87.988,-83.934,-88.625,-88.177,-91.690,-91.796,-90.426,-89.697,-89.714,-89.744
266.886,-48.037,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
276.225,-48.037,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
285.564,-48.037,-87.225,-86.244,-89.498,-87.442,-88.210,-88.931,-86.221,-85.941,-91.912,-88.466,-89.877,-87.848,-88.953,-91.947,-88.517,-88.882,-88.302,-87.586,-92.159,-93.843,-91.286,-88.963,-86.975,-92.661,-96.683,-89.866,-89.721,-85.545,-89.379,-89.173,-84.584,-86.821,-88.601,-94.458,-85.838,-88.202,-84.683,-91.379,-85.294,-84.932,-86.911,-86.284,-90.417,-88.786,-83.829,-86.358,-86.315,-86.329,-84.372,-83.863,-89.411,-86.975,-86.714,-85.815,-87.068,-87.082,-93.441,-88.855,-86.716,-89.594,-89.355,-82.755,-84.736,-85.035,-89.694,-89.010,-90.291,-89.013,-87.719,-87.379,-90.537,-87.904,-90.001,-89.228,-89.357,-88.784,-85.475,-90.557,-87.629,-86.036,-87.523,-87.748,-88.902,-88.444,-88.595,-88.771,-90.638,-91.101,-91.410,-87.064,-87.578,-92.860,-88.175,-87.296,-84.963,-84.401,-86.886,-88.021,-85.463,-84.821,-89.058
294.902,-48.037,-86.163,-87.916,-92.746,-95.276,-90.267,-90.058,-90.108,-87.862,-88.845,-91.524,-86.124,-85.703,-84.921,-86.520,-87.707,-87.372,-89.108,-84.584,-90.752,-92.253,-87.695,-88.185,-88.648,-86.605,-83.481,-87.291,-90.044,-84.325,-84.320,-88.547,-85.495,-85.465,-89.816,-86.408,-86.228,-86.845,-86.165,-89.257,-89.180,-92.210,-87.595,-84.965,-85.386,-90.400,-94.916,-87.433,-84.684,-89.201,-92.053,-92.054,-94.273,-92.574,-93.303,-85.729,-85.519,-85.406,-85.766,-88.025,-92.815,-93.114,-86.164,-87.418,-85.916,-86.020,-91.345,-91.949,-90.796,-92.751,-88.896,-90.776,-89.438,-92.166,-87.290,-87.281,-85.709,-84.974,-92.477,-87.935,-86.535,-86.354,-85.338,-89.062,-87.642,-86.800,-84.698,-86.774,-87.701,-89.597,-83.355,-85.568,-89.036,-86.625,-86.621,-88.049,-86.228,-91.026,-92.628,-88.787,-90.224,-83.933,-84.679
304.241,-48.037,-88.048,-90.338,-93.542,-95.695,-87.803,-87.799,-90.138,-86.908,-86.004,-89.743,-86.433,-89.091,-87.849,-82.944,-84.310,-90.269,-91.958,-84.514,-83.263,-87.152,-91.372,-93.342,-91.110,-90.856,-90.056,-90.918,-93.922,-91.825,-86.559,-88.158,-87.786,-86.994,-85.878,-91.474,-89.745,-90.710,-88.528,-91.832,-91.955,-89.224,-88.136,-87.533,-87.517,-86.259,-91.272,-90.968,-92.099,-90.027,-91.323,-91.321,-88.519,-93.415,-93.358,-86.415,-87.623,-86.029,-87.874,-86.833,-89.789,-90.229,-89.434,-86.758,-94.617,-94.226,-94.343,-89.204,-83.923,-86.187,-91.671,-89.964,-84.420,-87.906,-84.084,-83.164,-86.580,-90.385,-85.603,-85.942,-88.417,-86.692,-86.802,-84.741,-87.659,-85.719,-90.615,-85.032,-86.513,-90.042,-94.269,-90.179,-88.218,-88.122,-90.798,-89.540,-88.204,-88.193,-92.678,-88.814,-87.430,-91.388,-85.938
313.580,-48.037,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
322.919,-48.037,-90.233,-85.201,-85.177,-85.857,-84.999,-83.984,-91.254,-83.868,-85.843,-86.341,-88.935,-86.138,-85.931,-83.428,-83.459,-90.309,-86.823,-85.965,-83.626,-86.879,-89.966,-88.567,-86.421,-85.219,-91.962,-90.960,-87.492,-89.602,-92.645,-89.224,-86.962,-86.998,-86.851,-86.080,-84.614,-87.019,-87.009,-85.783,-85.779,-93.787,-86.527,-84.920,-87.950,-86.326,-85.478,-91.182,-87.790,-87.005,-87.457,-87.221,-87.620,-87.424,-86.342,-86.418,-86.988,-87.865,-85.048,-85.092,-89.048,-87.783,-85.960,-85.961,-86.702,-91.095,-84.453,-83.997,-90.014,-88.080,-87.057,-88.662,-89.462,-86.453,-85.520,-89.697,-94.526,-85.015,-87.103,-84.731,-83.705,-86.380,-86.765,-86.932,-86.966,-94.164,-88.261,-88.987,-89.145,-91.536,-90.186,-92.088,-93.365,-85.709,-85.602,-87.208,-87.991,-84.456,-84.573,-91.585,-90.737,-87.871,-85.891
332.257,-48.037,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
248.209,-46.590,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
257.547,-46.590,-91.985,-86.403,-87.851,-84.835,-83.232,-85.935,-87.840,-85.036,-91.146,-86.744,-88.667,-88.667,-87.912,-94.872,-90.173,-91.043,-93.195,-86.133,-86.640,-90.269,-97.009,-87.782,-82.954,-89.920,-89.284,-89.749,-88.412,-85.583,-87.939,-85.166,-87.349,-90.888,-86.275,-87.823,-86.100,-87.155,-92.402,-92.155,-93.520,-94.227,-92.445,-88.858,-93.585,-87.708,-88.680,-89.210,-90.377,-89.751,-86.440,-87.057,-91.083,-91.500,-87.154,-87.213,-91.442,-86.923,-86.578,-84.249,-88.237,-86.904,-91.998,-91.415,-85.123,-89.451,-84.210,-83.452,-87.833,-91.587,-88.119,-87.537,-85.329,-95.898,-85.207,-85.211,-85.872,-91.895,-88.527,-87.150,-86.035,-89.680,-87.774,-92.787,-88.955,-89.132,-88.319,-89.619,-95.078,-95.152,-94.640,-89.139,-89.969,-87.521,-89.085,-93.443,-89.911,-95.931,-91.261,-90.372,-90.339,-93.295,-93.817
